record_type,timestamp_iso,timestamp_ms,monotonic_ms,sequence,age_ms,quality,pack_mV,current_mA,power_mW,rmcap_mAh,nominal_mAh,rsoc,fets,cycles,production_raw,protection,balance_low,balance_high,min_mV,max_mV,average_mV,delta_mV,min_index,max_index,poll_us,timeouts,checksum_errors,discarded_frames,link_errors,dropped_logs,hardware,cell_count,ntc_count,temp_01_dC,temp_02_dC,temp_03_dC,temp_04_dC,temp_05_dC,temp_06_dC,temp_07_dC,temp_08_dC,cell_01_mV,cell_02_mV,cell_03_mV,cell_04_mV,cell_05_mV,cell_06_mV,cell_07_mV,cell_08_mV,cell_09_mV,cell_10_mV,cell_11_mV,cell_12_mV,cell_13_mV,cell_14_mV,cell_15_mV,cell_16_mV,cell_17_mV,cell_18_mV,cell_19_mV,cell_20_mV,cell_21_mV,cell_22_mV,cell_23_mV,cell_24_mV,cell_25_mV,cell_26_mV,cell_27_mV,cell_28_mV,cell_29_mV,cell_30_mV,cell_31_mV,cell_32_mV
MASTER_SAMPLE,2026-08-21T15:10:34Z,1787325034000,56341,57,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3332,3328,5,1,24,265905,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,253,252,,,,3327,3327,3328,3329,3328,3329,3331,3328,3329,3330,3330,3329,3330,3330,3327,3327,3328,3328,3328,3328,3328,3329,3330,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:35Z,1787325035000,57322,58,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3332,3328,5,1,24,247554,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,254,251,,,,3327,3327,3328,3327,3329,3329,3331,3328,3329,3329,3329,3329,3329,3330,3327,3328,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:36Z,1787325036000,58324,59,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,249767,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,254,254,252,,,,3327,3326,3328,3327,3329,3328,3331,3328,3329,3329,3329,3329,3330,3331,3327,3327,3328,3328,3328,3328,3328,3329,3330,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:37Z,1787325037000,59322,60,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,247780,0,0,0,0,0,SP24S004L24S120A,24,5,264,255,253,254,251,,,,3327,3326,3328,3327,3328,3328,3330,3328,3330,3329,3329,3328,3329,3330,3327,3328,3328,3327,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:38Z,1787325038000,60323,61,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,1,24,248462,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,254,252,,,,3326,3326,3328,3328,3329,3329,3330,3328,3329,3330,3329,3328,3330,3330,3327,3328,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:39Z,1787325039000,61324,62,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,1,24,249723,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,253,251,,,,3326,3327,3327,3327,3328,3329,3331,3328,3329,3330,3329,3329,3330,3331,3327,3328,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:40Z,1787325040000,62322,63,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,247697,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,254,252,,,,3327,3326,3328,3328,3329,3328,3330,3328,3329,3329,3330,3328,3330,3330,3327,3327,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:41Z,1787325041000,63323,64,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3332,3328,5,1,24,248747,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,252,254,251,,,,3327,3327,3328,3328,3329,3328,3330,3329,3329,3330,3328,3328,3330,3330,3327,3328,3328,3328,3327,3328,3328,3329,3330,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:42Z,1787325042000,64322,65,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,14,247739,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,254,251,,,,3327,3326,3327,3328,3329,3328,3331,3329,3329,3329,3329,3329,3330,3332,3327,3328,3328,3328,3328,3329,3328,3329,3330,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:43Z,1787325043000,65322,66,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,1,24,247821,0,0,0,0,0,SP24S004L24S120A,24,5,264,254,254,252,252,,,,3326,3327,3328,3328,3329,3329,3331,3328,3329,3329,3330,3328,3329,3330,3327,3328,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:44Z,1787325044000,66324,67,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,249835,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,253,251,,,,3328,3326,3328,3328,3328,3329,3330,3328,3329,3330,3329,3329,3330,3330,3327,3328,3328,3328,3328,3329,3328,3329,3330,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:45Z,1787325045000,67322,68,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,247607,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,253,251,,,,3327,3326,3327,3327,3329,3328,3331,3328,3329,3329,3330,3329,3330,3330,3327,3327,3328,3328,3328,3329,3328,3329,3330,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:46Z,1787325046000,68323,69,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3325,3331,3328,6,1,7,248919,0,0,0,0,0,SP24S004L24S120A,24,5,264,255,253,254,252,,,,3325,3326,3328,3327,3329,3329,3331,3329,3329,3330,3329,3328,3330,3331,3327,3327,3328,3328,3328,3328,3328,3329,3330,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:47Z,1787325047000,69324,70,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,249816,0,0,0,0,0,SP24S004L24S120A,24,5,263,254,253,254,251,,,,3327,3326,3328,3328,3329,3329,3331,3328,3329,3329,3330,3329,3329,3331,3327,3328,3328,3328,3328,3329,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:48Z,1787325048000,70323,71,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3331,3328,5,1,24,248912,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,252,253,251,,,,3326,3327,3328,3328,3328,3329,3330,3329,3329,3330,3329,3328,3330,3330,3327,3327,3328,3328,3328,3329,3328,3329,3329,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:49Z,1787325049000,71323,72,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3331,3328,4,1,7,248913,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,253,252,,,,3327,3327,3328,3328,3329,3329,3331,3329,3329,3331,3328,3328,3330,3331,3327,3328,3328,3328,3328,3328,3328,3329,3329,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:50Z,1787325050000,72322,73,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3332,3328,5,1,24,247685,0,0,0,0,0,SP24S004L24S120A,24,5,263,256,252,254,251,,,,3327,3327,3328,3328,3329,3328,3331,3329,3329,3329,3330,3329,3330,3330,3327,3327,3328,3327,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:51Z,1787325051000,73322,74,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,1,24,247723,0,0,0,0,0,SP24S004L24S120A,24,5,264,254,254,253,252,,,,3326,3326,3328,3328,3328,3328,3330,3329,3329,3330,3328,3329,3330,3330,3327,3327,3328,3328,3328,3329,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:52Z,1787325052000,74323,75,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,248804,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,254,251,,,,3327,3326,3328,3328,3329,3329,3330,3328,3329,3329,3329,3329,3330,3331,3327,3328,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:53Z,1787325053000,75323,76,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,2,24,248453,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,254,252,,,,3327,3326,3328,3328,3329,3328,3331,3328,3329,3330,3329,3329,3329,3330,3328,3327,3328,3328,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:54Z,1787325054000,76322,77,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3332,3328,6,1,24,247508,0,0,0,0,0,SP24S004L24S120A,24,5,264,255,252,253,251,,,,3326,3326,3328,3328,3328,3329,3331,3328,3329,3330,3328,3329,3329,3331,3327,3328,3328,3327,3328,3329,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:55Z,1787325055000,77322,78,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3331,3328,5,2,13,247833,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,253,251,,,,3327,3326,3328,3328,3328,3329,3330,3328,3328,3330,3329,3328,3331,3330,3327,3328,3328,3328,3328,3328,3328,3329,3329,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:56Z,1787325056000,78323,79,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3331,3328,5,1,7,249090,0,0,0,0,0,SP24S004L24S120A,24,5,264,254,253,253,252,,,,3326,3327,3328,3328,3328,3329,3331,3328,3329,3330,3330,3328,3331,3330,3327,3328,3328,3327,3328,3328,3328,3329,3329,3331,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:57Z,1787325057000,79323,80,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3327,3332,3328,5,1,24,248849,0,0,0,0,0,SP24S004L24S120A,24,5,263,255,253,254,252,,,,3327,3327,3328,3328,3328,3329,3331,3328,3328,3331,3330,3328,3330,3330,3327,3328,3328,3327,3328,3328,3328,3329,3329,3332,,,,,,,,
MASTER_SAMPLE,2026-08-21T15:10:58Z,1787325058000,80323,81,0,287,79880,0,0,59840,60000,100,3,2,12506,0,0,0,3326,3331,3328,5,1,7,248827,0,0,0,0,0,SP24S004L24S120A,24,5,264,255,252,254,251,,,,3326,3326,3327,3328,3329,3328,3331,3328,3329,3329,3328,3329,3330,3330,3327,3327,3328,3327,3328,3328,3329,3329,3329,3331,,,,,,,,
